GEN | [topping_up_by_card] | Orig: My money I had was gone and I could not get gas! -> Aug: I was left with no funds and couldn't afford to fill up my tank.
GEN | [virtual_card_not_working] | Orig: I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why? -> Aug: I attempted to utilize my temporary virtual payment card to settle a recurring payment for a gym membership, but it was declined. Can you help me identify the reason behind this issue?
GEN | [declined_cash_withdrawal] | Orig: When I tried to access my cash, I wasn't allowed! -> Aug: Unfortunately, I was unable to withdraw cash from my account.
GEN | [why_verify_identity] | Orig: I still want to use my account but haven't verified is that OK? -> Aug: I'd like to continue using my account, but I haven't completed the verification process. Is that acceptable?
GEN | [card_arrival] | Orig: I thought I would have received my new card at this point. -> Aug: I expected my new card to arrive by now.
GEN | [cash_withdrawal_charge] | Orig: I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now? -> Aug: I'm wondering if I was incorrectly charged a fee for a recent cash withdrawal, perhaps related to a recent purchase or transaction?
GEN | [pending_top_up] | Orig: Help, I don't see my money i just added. -> Aug: I'm having trouble locating the funds I recently deposited.
GEN | [top_up_reverted] | Orig: Do you not accept crypto transfers from certain places? Because when I tried to do a top up the money just disappeared. Im not sure what to do or what I'm doing wrong, please help. -> Aug: Are you unable to process certain cryptocurrency transactions? I attempted to perform a top-up, but the funds vanished. I'm unsure what's happening or what I'm doing incorrectly, could you please assist me?
GEN | [topping_up_by_card] | Orig: I cannot tell what my top up currently is. -> Aug: I'm not sure what my card balance is after the recent top-up.
GEN | [failed_transfer] | Orig: The transger I tried to make failed. -> Aug: The transfer I attempted did not go through.
GEN | [beneficiary_not_allowed] | Orig: I was unable to transfer to another account. -> Aug: I was unable to make a transfer to a different account.
GEN | [fiat_currency_support] | Orig: In the exchange and holding, what fiat is allowed? -> Aug: In what currencies can I exchange and hold my funds?
GEN | [get_physical_card] | Orig: still need to get card pin -> Aug: still need to obtain my physical card
GEN | [card_arrival] | Orig: I don't have my card after 1 week. What are my next steps? -> Aug: I haven't received my card yet, and it's been a week. What should I do now?
GEN | [top_up_reverted] | Orig: My money disappeared! Please help?? -> Aug: My funds vanished! Can you assist me with this issue?
GEN | [card_linking] | Orig: Will I need a new card or can I put my old card back into the app? -> Aug: Can I reactivate my existing card or do I need to request a new one for use with the app?
GEN | [card_acceptance] | Orig: Is the card welcomed by everybody? -> Aug: Is the card accepted by all parties involved?
GEN | [beneficiary_not_allowed] | Orig: Hello - I'm on the app and trying to purchase crypto. It's not going through. What am I doing wrong? -> Aug: I'm having trouble buying cryptocurrency through the app. The transaction won't process. Can you help me figure out what's preventing it from going through?
GEN | [get_disposable_virtual_card] | Orig: I need a single use card for shopping online -> Aug: I require a one-time use virtual card for online transactions
GEN | [why_verify_identity] | Orig: If my identy verifacation hasn't gone through can I use my account? -> Aug: If my identity verification process hasn't been completed, can I still access my account?
GEN | [virtual_card_not_working] | Orig: My disposable virtual card wouldn't process my payment? -> Aug: The virtual payment card I was using wouldn't accept my transaction.
GEN | [visa_or_mastercard] | Orig: Can I select my card scheme or do you choose it for me? -> Aug: Do you allow me to choose between Visa and Mastercard, or do you automatically select the card type for me?
GEN | [Refund_not_showing_up] | Orig: why cant you just refund me instead of a merchant -> Aug: why can't you simply process a refund for me instead of waiting for the merchant to initiate it?
GEN | [order_physical_card] | Orig: I need an actual card that I can hold in my hand, how do I do that? -> Aug: I'd like to request a physical card that I can physically possess, how can I go about ordering one?
GEN | [pending_cash_withdrawal] | Orig: I tried to get some money but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received. -> Aug: I attempted to withdraw some cash, but the ATM was malfunctioning. The transaction appears to be still pending. Could you look into this matter and ensure I'm not charged for the amount I didn't receive?
GEN | [pending_top_up] | Orig: Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour. -> Aug: Could you expedite the processing of my pending top-up? I'm in urgent need of the funds and it's been pending for a while now.
GEN | [transfer_not_received_by_recipient] | Orig: My cash transaction isn't showing on my receipt -> Aug: The cash transfer I initiated hasn't been reflected on the recipient's end.
GEN | [direct_debit_payment_not_recognised] | Orig: Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late. -> Aug: We've noticed an unusual direct debit payment on your account that doesn't seem to match any of your authorized transactions. I'm concerned it might have been an unauthorized transaction. Can you please let us know if you'd like to dispute this payment, as it's already been processed?
GEN | [get_physical_card] | Orig: Is the PIN sent in another message? -> Aug: Can I receive the physical card separately?
GEN | [direct_debit_payment_not_recognised] | Orig: I need to cancel a transaction on my debit card. -> Aug: I'm trying to stop a direct debit payment that was made from my account.
GEN | [fiat_currency_support] | Orig: Will you be adding more currencies in the future? -> Aug: Are there any plans to expand the list of supported fiat currencies in the future?
GEN | [atm_support] | Orig: How do I know it is a Mastercard ATM? -> Aug: What are the ways to identify a Mastercard ATM?
GEN | [topping_up_by_card] | Orig: Can I let other people have access to my account in order to top up? -> Aug: Can I grant permission to someone else to access my account to make a card-based top-up?
GEN | [why_verify_identity] | Orig: My ID verification hasn't gone through yet, but can I use my account anyway? -> Aug: Since my ID verification is still pending, can I still access my account or is it locked until the verification is complete?
GEN | [order_physical_card] | Orig: Do I get a card to keep in my wallet? -> Aug: Can I receive a physical card to carry with me?
GEN | [beneficiary_not_allowed] | Orig: I cant transfer money into my account -> Aug: I'm unable to add funds to my account.
GEN | [cash_withdrawal_not_recognised] | Orig: i didnt put that money in my account -> Aug: i didn't deposit that amount into my account
GEN | [atm_support] | Orig: I need an ATM right now! -> Aug: I urgently require access to an ATM.
GEN | [card_payment_wrong_exchange_rate] | Orig: I was charged the wing amount for an item. -> Aug: I was overcharged for the item, and the amount doesn't match the expected exchange rate.
VAL | [topping_up_by_card] | ACCEPT | Reason: N/A | Original: My money I had was gone and I could not get gas! | Augmented: I was left with no funds and couldn't afford to fill up my tank.
VAL | [virtual_card_not_working] | ACCEPT | Reason: ... | Original: I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why? | Augmented: I attempted to utilize my temporary virtual payment card to settle a recurring payment for a gym membership, but it was declined. Can you help me identify the reason behind this issue?
VAL | [declined_cash_withdrawal] | ACCEPT | Reason: ... | Original: When I tried to access my cash, I wasn't allowed! | Augmented: Unfortunately, I was unable to withdraw cash from my account.
VAL | [why_verify_identity] | ACCEPT | Reason: ... | Original: I still want to use my account but haven't verified is that OK? | Augmented: I'd like to continue using my account, but I haven't completed the verification process. Is that acceptable?
VAL | [card_arrival] | ACCEPT | Reason: ... | Original: I thought I would have received my new card at this point. | Augmented: I expected my new card to arrive by now.
VAL | [cash_withdrawal_charge] | UNKNOWN | Reason: N/A | Original: I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now? | Augmented: I'm wondering if I was incorrectly charged a fee for a recent cash withdrawal, perhaps related to a recent purchase or transaction?
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: Help, I don't see my money i just added. | Augmented: I'm having trouble locating the funds I recently deposited.
VAL | [top_up_reverted] | ACCEPT | Reason: N/A | Original: Do you not accept crypto transfers from certain places? Because when I tried to do a top up the money just disappeared. Im not sure what to do or what I'm doing wrong, please help. | Augmented: Are you unable to process certain cryptocurrency transactions? I attempted to perform a top-up, but the funds vanished. I'm unsure what's happening or what I'm doing incorrectly, could you please assist me?
VAL | [topping_up_by_card] | UNKNOWN | Reason: N/A | Original: I cannot tell what my top up currently is. | Augmented: I'm not sure what my card balance is after the recent top-up.
VAL | [failed_transfer] | ACCEPT | Reason: ... | Original: The transger I tried to make failed. | Augmented: The transfer I attempted did not go through.
VAL | [beneficiary_not_allowed] | ACCEPT | Reason: N/A | Original: I was unable to transfer to another account. | Augmented: I was unable to make a transfer to a different account.
VAL | [fiat_currency_support] | ACCEPT | Reason: N/A | Original: In the exchange and holding, what fiat is allowed? | Augmented: In what currencies can I exchange and hold my funds?
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: still need to get card pin | Augmented: still need to obtain my physical card
VAL | [card_arrival] | ACCEPT | Reason: N/A | Original: I don't have my card after 1 week. What are my next steps? | Augmented: I haven't received my card yet, and it's been a week. What should I do now?
VAL | [top_up_reverted] | ACCEPT | Reason: N/A | Original: My money disappeared! Please help?? | Augmented: My funds vanished! Can you assist me with this issue?
VAL | [card_linking] | ACCEPT | Reason: N/A | Original: Will I need a new card or can I put my old card back into the app? | Augmented: Can I reactivate my existing card or do I need to request a new one for use with the app?
VAL | [card_acceptance] | ACCEPT | Reason: N/A | Original: Is the card welcomed by everybody? | Augmented: Is the card accepted by all parties involved?
VAL | [beneficiary_not_allowed] | ACCEPT | Reason: N/A | Original: Hello - I'm on the app and trying to purchase crypto. It's not going through. What am I doing wrong? | Augmented: I'm having trouble buying cryptocurrency through the app. The transaction won't process. Can you help me figure out what's preventing it from going through?
VAL | [get_disposable_virtual_card] | ACCEPT | Reason: ... | Original: I need a single use card for shopping online | Augmented: I require a one-time use virtual card for online transactions
VAL | [why_verify_identity] | ACCEPT | Reason: ... | Original: If my identy verifacation hasn't gone through can I use my account? | Augmented: If my identity verification process hasn't been completed, can I still access my account?
VAL | [virtual_card_not_working] | ACCEPT | Reason: ... | Original: My disposable virtual card wouldn't process my payment? | Augmented: The virtual payment card I was using wouldn't accept my transaction.
VAL | [visa_or_mastercard] | ACCEPT | Reason: ... | Original: Can I select my card scheme or do you choose it for me? | Augmented: Do you allow me to choose between Visa and Mastercard, or do you automatically select the card type for me?
VAL | [Refund_not_showing_up] | ACCEPT | Reason: N/A | Original: why cant you just refund me instead of a merchant | Augmented: why can't you simply process a refund for me instead of waiting for the merchant to initiate it?
VAL | [order_physical_card] | ACCEPT | Reason: ... | Original: I need an actual card that I can hold in my hand, how do I do that? | Augmented: I'd like to request a physical card that I can physically possess, how can I go about ordering one?
VAL | [pending_cash_withdrawal] | ACCEPT | Reason: N/A | Original: I tried to get some money but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received. | Augmented: I attempted to withdraw some cash, but the ATM was malfunctioning. The transaction appears to be still pending. Could you look into this matter and ensure I'm not charged for the amount I didn't receive?
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour. | Augmented: Could you expedite the processing of my pending top-up? I'm in urgent need of the funds and it's been pending for a while now.
VAL | [transfer_not_received_by_recipient] | ACCEPT | Reason: N/A | Original: My cash transaction isn't showing on my receipt | Augmented: The cash transfer I initiated hasn't been reflected on the recipient's end.
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late. | Augmented: We've noticed an unusual direct debit payment on your account that doesn't seem to match any of your authorized transactions. I'm concerned it might have been an unauthorized transaction. Can you please let us know if you'd like to dispute this payment, as it's already been processed?
VAL | [get_physical_card] | UNKNOWN | Reason: N/A | Original: Is the PIN sent in another message? | Augmented: Can I receive the physical card separately?
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: I need to cancel a transaction on my debit card. | Augmented: I'm trying to stop a direct debit payment that was made from my account.
VAL | [fiat_currency_support] | ACCEPT | Reason: N/A | Original: Will you be adding more currencies in the future? | Augmented: Are there any plans to expand the list of supported fiat currencies in the future?
VAL | [atm_support] | ACCEPT | Reason: The augmented text preserves the same banking intent of seeking information on how to identify a Mastercard ATM. It does not add any unsupported information or become ambiguous. The intent remains focused on the target intent of 'atm_support'. | Original: How do I know it is a Mastercard ATM? | Augmented: What are the ways to identify a Mastercard ATM?
