GEN | [card_payment_wrong_exchange_rate] | Orig: Why was the exchange wrong for the item I purchased? -> Aug: The rate used for the foreign currency conversion was incorrect, resulting in an unexpected amount being charged to my card.
GEN | [verify_top_up] | Orig: What can I do to verify my card? -> Aug: How can I confirm the details of my card?
GEN | [get_physical_card] | Orig: I'm not sure what to do about the PIN, because I don't have one yet. -> Aug: I'm having trouble with the PIN, as I haven't received my physical card yet.
GEN | [topping_up_by_card] | Orig: My top up isn't in my wallet. -> Aug: My card balance isn't showing the recent top-up.
GEN | [extra_charge_on_statement] | Orig: My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about. -> Aug: My statement has a pending charge for £1 that I don't recognize. Can you help me understand what this transaction is about?
GEN | [balance_not_updated_after_cheque_or_cash_deposit] | Orig: Where is my cash deposit in my balance? -> Aug: Why hasn't my account balance been updated to reflect the cash deposit I made?
GEN | [card_payment_wrong_exchange_rate] | Orig: Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you. -> Aug: Please review the transaction from last weekend, as I believe I was incorrectly charged a higher exchange rate. Appreciate your assistance.
GEN | [get_physical_card] | Orig: Explain the card PIN to me. -> Aug: Can you tell me more about the physical card's PIN security feature?
GEN | [why_verify_identity] | Orig: what I need to verify my account -> Aug: to confirm my account information
GEN | [card_about_to_expire] | Orig: Am I able to have a card sent to China? -> Aug: Can I arrange for a card to be delivered to China?
GEN | [top_up_reverted] | Orig: I need to know what's going on. I was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account. -> Aug: I'm confused about the status of my account. I thought I had successfully topped up my account using cryptocurrency, but it appears the transaction was reversed, and the funds have been deducted from my account without my consent.
GEN | [get_physical_card] | Orig: can i create my own pin right away -> Aug: can I obtain my physical card immediately?
GEN | [card_linking] | Orig: how do I get my card to show in the app? -> Aug: why isn't my card visible in the app?
GEN | [get_physical_card] | Orig: Does the PIN come under separate cover? -> Aug: Is the PIN card separate from the physical card?
GEN | [direct_debit_payment_not_recognised] | Orig: I have an unknown charge. -> Aug: We've detected an unfamiliar payment.
GEN | [top_up_by_bank_transfer_charge] | Orig: How much is it to receive money? -> Aug: What is the fee for receiving funds via bank transfer?
GEN | [transfer_not_received_by_recipient] | Orig: Hello, a few days ago I transferred my rent check to my landlord, however, he is saying that it has not gone though. On my end everything looks fine and I double checked the account number. Is there anything else that could be holding up the check? -> Aug: I recently sent a payment to my landlord, but they're telling me it hasn't been received. I've checked my account details and everything appears to be correct. Could there be an issue with the transfer that's preventing it from reaching them?
GEN | [lost_or_stolen_phone] | Orig: Is it possible to access my phone from the hotel/ -> Aug: Can I still access my phone from the hotel?
GEN | [card_payment_not_recognised] | Orig: I don't think I made this transaction on my statement -> Aug: I'm not sure if I authorized this payment on my recent statement.
GEN | [get_physical_card] | Orig: my pin hasn't arrived in the post! How do I cancel it or get a new one? -> Aug: My physical card has not been delivered. Can I request a new one or cancel the existing order?
GEN | [country_support] | Orig: where do you have locations at -> Aug: which locations do you have in your country?
GEN | [balance_not_updated_after_bank_transfer] | Orig: Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this. -> Aug: I'm having trouble viewing a recent transfer from my UK account in my account balance, which was made a few hours ago. Can you assist me with this issue?
GEN | [pending_top_up] | Orig: When will my top up be approved? -> Aug: When will my pending top-up be processed?
GEN | [card_about_to_expire] | Orig: Will you send me a new card in China? -> Aug: Can you provide a replacement card for me in China?
GEN | [declined_cash_withdrawal] | Orig: Why can I not take out cash? -> Aug: Why was my cash withdrawal request denied?
GEN | [exchange_charge] | Orig: What is the fee for accepting money from a foreign country? -> Aug: What is the charge for exchanging currency from a foreign country?
GEN | [activate_my_card] | Orig: How do I verify my new card? -> Aug: How can I activate my new credit card?
GEN | [balance_not_updated_after_bank_transfer] | Orig: Is there a longer processing time for international bank transfers? -> Aug: Why does it take a while for my account balance to update after an international bank transfer is made?
GEN | [card_payment_wrong_exchange_rate] | Orig: My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened? -> Aug: My client was exchanging their Russian rubles for UK pounds, but the amount they were charged was significantly higher than expected due to an incorrect exchange rate.
GEN | [visa_or_mastercard] | Orig: What credit cards do you carry -> Aug: What types of payment cards do you accept?
GEN | [why_verify_identity] | Orig: I don't want to use this method to identify myself. -> Aug: I'm hesitant to confirm my identity through this process.
GEN | [top_up_by_cash_or_cheque] | Orig: i have been trying to top up my account with a check but it won't work -> Aug: I'm having trouble adding funds to my account using a cheque, but it's not processing.
GEN | [extra_charge_on_statement] | Orig: There is a charge for an additional pound. -> Aug: A supplementary fee has been added to your statement.
GEN | [top_up_failed] | Orig: I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on? -> Aug: I recently received my card, but I'm having trouble adding funds to it. I'm considering canceling my account due to this issue. Can you help me resolve this problem?
GEN | [pending_card_payment] | Orig: I purchases several items today. Why are they still showing pending? -> Aug: I made a purchase recently, but the payment is still pending. Can you help me understand why it's not showing as processed yet?
GEN | [balance_not_updated_after_cheque_or_cash_deposit] | Orig: I put cash in my account, but I don't see it. -> Aug: I made a cash deposit, but my account balance hasn't been updated.
GEN | [card_linking] | Orig: How can I make my card show up in the app? -> Aug: Why isn't my card visible in the app?
GEN | [unable_to_verify_identity] | Orig: I am not recognized by the app. -> Aug: We're having trouble verifying your identity through our system.
GEN | [card_delivery_estimate] | Orig: What is the length of time for one of these items to come to the U.S? -> Aug: How long does it typically take for one of these items to arrive in the United States?
GEN | [disposable_card_limits] | Orig: How many payments can I make using a virtual card? -> Aug: What is the maximum number of transactions I can make with a disposable card?
VAL | [card_payment_wrong_exchange_rate] | ACCEPT | Reason: The augmented text preserves the same banking intent by focusing on the incorrect exchange rate and its effect on the card payment, which is consistent with the original text. | Original: Why was the exchange wrong for the item I purchased? | Augmented: The rate used for the foreign currency conversion was incorrect, resulting in an unexpected amount being charged to my card.
VAL | [verify_top_up] | ACCEPT | Reason: N/A | Original: What can I do to verify my card? | Augmented: How can I confirm the details of my card?
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: I'm not sure what to do about the PIN, because I don't have one yet. | Augmented: I'm having trouble with the PIN, as I haven't received my physical card yet.
VAL | [topping_up_by_card] | ACCEPT | Reason: N/A | Original: My top up isn't in my wallet. | Augmented: My card balance isn't showing the recent top-up.
VAL | [extra_charge_on_statement] | ACCEPT | Reason: ... | Original: My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about. | Augmented: My statement has a pending charge for £1 that I don't recognize. Can you help me understand what this transaction is about?
VAL | [balance_not_updated_after_cheque_or_cash_deposit] | ACCEPT | Reason: ... | Original: Where is my cash deposit in my balance? | Augmented: Why hasn't my account balance been updated to reflect the cash deposit I made?
VAL | [card_payment_wrong_exchange_rate] | ACCEPT | Reason: ... | Original: Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you. | Augmented: Please review the transaction from last weekend, as I believe I was incorrectly charged a higher exchange rate. Appreciate your assistance.
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: Explain the card PIN to me. | Augmented: Can you tell me more about the physical card's PIN security feature?
VAL | [why_verify_identity] | ACCEPT | Reason: N/A | Original: what I need to verify my account | Augmented: to confirm my account information
VAL | [card_about_to_expire] | UNKNOWN | Reason: N/A | Original: Am I able to have a card sent to China? | Augmented: Can I arrange for a card to be delivered to China?
VAL | [top_up_reverted] | ACCEPT | Reason: The augmented text preserves the same banking intent of a top-up being reversed and the funds being deducted from the account. It does not add any unsupported information or change the original intent. | Original: I need to know what's going on. I was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account. | Augmented: I'm confused about the status of my account. I thought I had successfully topped up my account using cryptocurrency, but it appears the transaction was reversed, and the funds have been deducted from my account without my consent.
VAL | [get_physical_card] | UNKNOWN | Reason: N/A | Original: can i create my own pin right away | Augmented: can I obtain my physical card immediately?
VAL | [card_linking] | ACCEPT | Reason: N/A | Original: how do I get my card to show in the app? | Augmented: why isn't my card visible in the app?
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: Does the PIN come under separate cover? | Augmented: Is the PIN card separate from the physical card?
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: I have an unknown charge. | Augmented: We've detected an unfamiliar payment.
VAL | [top_up_by_bank_transfer_charge] | ACCEPT | Reason: N/A | Original: How much is it to receive money? | Augmented: What is the fee for receiving funds via bank transfer?
VAL | [transfer_not_received_by_recipient] | ACCEPT | Reason: ... | Original: Hello, a few days ago I transferred my rent check to my landlord, however, he is saying that it has not gone though. On my end everything looks fine and I double checked the account number. Is there anything else that could be holding up the check? | Augmented: I recently sent a payment to my landlord, but they're telling me it hasn't been received. I've checked my account details and everything appears to be correct. Could there be an issue with the transfer that's preventing it from reaching them?
VAL | [lost_or_stolen_phone] | ACCEPT | Reason: N/A | Original: Is it possible to access my phone from the hotel/ | Augmented: Can I still access my phone from the hotel?
VAL | [card_payment_not_recognised] | ACCEPT | Reason: N/A | Original: I don't think I made this transaction on my statement | Augmented: I'm not sure if I authorized this payment on my recent statement.
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: my pin hasn't arrived in the post! How do I cancel it or get a new one? | Augmented: My physical card has not been delivered. Can I request a new one or cancel the existing order?
VAL | [country_support] | ACCEPT | Reason: N/A | Original: where do you have locations at | Augmented: which locations do you have in your country?
VAL | [balance_not_updated_after_bank_transfer] | ACCEPT | Reason: N/A | Original: Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this. | Augmented: I'm having trouble viewing a recent transfer from my UK account in my account balance, which was made a few hours ago. Can you assist me with this issue?
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: When will my top up be approved? | Augmented: When will my pending top-up be processed?
VAL | [card_about_to_expire] | ACCEPT | Reason: N/A | Original: Will you send me a new card in China? | Augmented: Can you provide a replacement card for me in China?
VAL | [declined_cash_withdrawal] | ACCEPT | Reason: ... | Original: Why can I not take out cash? | Augmented: Why was my cash withdrawal request denied?
VAL | [exchange_charge] | ACCEPT | Reason: N/A | Original: What is the fee for accepting money from a foreign country? | Augmented: What is the charge for exchanging currency from a foreign country?
VAL | [activate_my_card] | ACCEPT | Reason: N/A | Original: How do I verify my new card? | Augmented: How can I activate my new credit card?
VAL | [balance_not_updated_after_bank_transfer] | ACCEPT | Reason: N/A | Original: Is there a longer processing time for international bank transfers? | Augmented: Why does it take a while for my account balance to update after an international bank transfer is made?
VAL | [card_payment_wrong_exchange_rate] | ACCEPT | Reason: The augmented text maintains the same banking intent by focusing on the incorrect exchange rate leading to a higher-than-expected charge during a currency conversion, which is consistent with the original text. | Original: My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened? | Augmented: My client was exchanging their Russian rubles for UK pounds, but the amount they were charged was significantly higher than expected due to an incorrect exchange rate.
VAL | [visa_or_mastercard] | UNKNOWN | Reason: N/A | Original: What credit cards do you carry | Augmented: What types of payment cards do you accept?
VAL | [why_verify_identity] | ACCEPT | Reason: N/A | Original: I don't want to use this method to identify myself. | Augmented: I'm hesitant to confirm my identity through this process.
VAL | [top_up_by_cash_or_cheque] | ACCEPT | Reason: ... | Original: i have been trying to top up my account with a check but it won't work | Augmented: I'm having trouble adding funds to my account using a cheque, but it's not processing.
VAL | [extra_charge_on_statement] | ACCEPT | Reason: N/A | Original: There is a charge for an additional pound. | Augmented: A supplementary fee has been added to your statement.
VAL | [top_up_failed] | ACCEPT | Reason: ... | Original: I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on? | Augmented: I recently received my card, but I'm having trouble adding funds to it. I'm considering canceling my account due to this issue. Can you help me resolve this problem?
