GEN | [card_arrival] | Orig: Is there a way I can check on the card on route to me? -> Aug: Can I track the status of my card as it's being delivered to me?
GEN | [pending_transfer] | Orig: I need to know why a money transfer is available. -> Aug: I'd like to understand why a pending transfer is showing as available.
GEN | [contactless_not_working] | Orig: Should i uninstall the app before i try it again? -> Aug: Is it necessary to remove the app before attempting to use the contactless payment feature again?
GEN | [receiving_money] | Orig: Salary in GBP has been received. Does it need to be configured into another place? -> Aug: Has the GBP salary been deposited into the correct account? If not, do you need assistance transferring it to a different location?
GEN | [get_physical_card] | Orig: I'm not sure what to do about the PIN, because I don't have one yet. -> Aug: I'm having trouble with the PIN, as I haven't received my physical card yet.
GEN | [transfer_timing] | Orig: When will the money be made available in my account? -> Aug: When can I expect the funds to be credited to my account?
GEN | [receiving_money] | Orig: My salary is in GBP, is this something I need to configure? -> Aug: Are my paychecks in British Pounds, and do I need to set up a specific setting for that?
GEN | [top_up_failed] | Orig: I added funds to my account but the app didn't process it. -> Aug: I attempted to make a deposit into my account, but the transaction was unsuccessful.
GEN | [receiving_money] | Orig: Do you support direct deposits from my employer? -> Aug: Can you accept direct deposits from my employer's payroll department?
GEN | [verify_top_up] | Orig: Help me verify the card used on a top-up. -> Aug: Can you assist me in confirming the card information used for a recent top-up transaction?
GEN | [get_physical_card] | Orig: still need to get card pin -> Aug: still need to obtain my physical card
GEN | [transfer_not_received_by_recipient] | Orig: When will I get my money? It's been too long. -> Aug: Why hasn't my transfer arrived yet? It's been an unacceptable delay.
GEN | [getting_spare_card] | Orig: Can I have a spare card for this account please? -> Aug: Could you provide me with a replacement card for this account?
GEN | [transfer_not_received_by_recipient] | Orig: The app isn't showing my transactions -> Aug: The app is not displaying my recent transactions
GEN | [pending_cash_withdrawal] | Orig: I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received. -> Aug: I tried to withdraw some cash from the ATM earlier, but it didn't go through. Now, when I check the transaction, it still shows as pending. I'd appreciate it if someone could investigate this and let me know what's happening. I don't want to be charged for cash I never got.
GEN | [receiving_money] | Orig: I have obtained the salary in GBP, will it need to be configured? -> Aug: I've received my GBP salary, do I need to set it up?
GEN | [contactless_not_working] | Orig: Would reinstalling the app solve the problem? -> Aug: Is reinstalling the app a potential solution to resolve the issue?
GEN | [balance_not_updated_after_cheque_or_cash_deposit] | Orig: Why hasn't my account updated? -> Aug: Why hasn't my account balance been updated after I deposited a cheque or cash?
GEN | [pending_transfer] | Orig: I have an outgoing transfer -> Aug: I have a pending outgoing transaction
GEN | [order_physical_card] | Orig: What do I owe for a new card? -> Aug: How much will I need to pay for a physical credit card?
GEN | [get_physical_card] | Orig: Explain the card PIN to me. -> Aug: Can you tell me more about the physical card's PIN security feature?
GEN | [card_arrival] | Orig: I don't have my card after 1 week. What are my next steps? -> Aug: I haven't received my card yet, and it's been a week. What should I do now?
GEN | [balance_not_updated_after_cheque_or_cash_deposit] | Orig: I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there. -> Aug: I attempted to refresh my account balance after depositing cash yesterday, but it appears to be stuck. Can you investigate why it's taking so long to reflect the update?
GEN | [getting_spare_card] | Orig: What is the procedure for me to get more cards on my account? -> Aug: How do I obtain additional cards for my account?
GEN | [wrong_exchange_rate_for_cash_withdrawal] | Orig: I thought I was going to receive more currency? -> Aug: I expected a better exchange rate for my cash withdrawal.
GEN | [balance_not_updated_after_bank_transfer] | Orig: help my money isnt showing up -> Aug: my account balance isn't reflecting the recent transfer
GEN | [getting_virtual_card] | Orig: Which part of the app do I order virtual cards from? -> Aug: Where can I find the option to request a virtual card within the app?
GEN | [balance_not_updated_after_cheque_or_cash_deposit] | Orig: I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque. -> Aug: I'm concerned that the deposit from my recent cheque hasn't been reflected in my account balance yet, as I mailed it to you a few days ago.
GEN | [pending_card_payment] | Orig: I am waiting for a payment to be processed -> Aug: I am expecting a payment to be cleared
GEN | [compromised_card] | Orig: I froze my account, but how do I order a replacement card? -> Aug: I locked my account, but how do I get a new card issued?
GEN | [unable_to_verify_identity] | Orig: The app does not believe that I am myself -> Aug: The system is unable to confirm that the information provided matches your identity.
GEN | [getting_spare_card] | Orig: My daughter need a card from this account. Is that possible? -> Aug: Can I request a replacement card for my daughter's account?
GEN | [country_support] | Orig: As far as courtries go which ones are supported? -> Aug: We're happy to provide information on the countries we support.
GEN | [card_linking] | Orig: If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it? -> Aug: If I locate a lost card, do I need to destroy it or can I reactivate it and continue using it?
GEN | [transfer_timing] | Orig: How do i transfer something faster than normal? -> Aug: Can you tell me about the quickest way to initiate a transfer?
GEN | [age_limit] | Orig: How old can one use your service? -> Aug: At what age can someone utilize your service?
GEN | [wrong_amount_of_cash_received] | Orig: my cash balance less than what I thought -> Aug: my account shows a lower balance than I expected
GEN | [exchange_via_app] | Orig: What do I need to do to exchange my money? -> Aug: To initiate a currency exchange, what are the steps I need to take using the app?
VAL | [card_arrival] | ACCEPT | Reason: ... | Original: Is there a way I can check on the card on route to me? | Augmented: Can I track the status of my card as it's being delivered to me?
VAL | [pending_transfer] | ACCEPT | Reason: N/A | Original: I need to know why a money transfer is available. | Augmented: I'd like to understand why a pending transfer is showing as available.
VAL | [contactless_not_working] | ACCEPT | Reason: N/A | Original: Should i uninstall the app before i try it again? | Augmented: Is it necessary to remove the app before attempting to use the contactless payment feature again?
VAL | [receiving_money] | ACCEPT | Reason: N/A | Original: Salary in GBP has been received. Does it need to be configured into another place? | Augmented: Has the GBP salary been deposited into the correct account? If not, do you need assistance transferring it to a different location?
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: I'm not sure what to do about the PIN, because I don't have one yet. | Augmented: I'm having trouble with the PIN, as I haven't received my physical card yet.
VAL | [transfer_timing] | ACCEPT | Reason: Both texts are asking about the timing of a transfer and when the funds will be accessible in the recipient's account. | Original: When will the money be made available in my account? | Augmented: When can I expect the funds to be credited to my account?
VAL | [receiving_money] | ACCEPT | Reason: N/A | Original: My salary is in GBP, is this something I need to configure? | Augmented: Are my paychecks in British Pounds, and do I need to set up a specific setting for that?
VAL | [top_up_failed] | ACCEPT | Reason: ... | Original: I added funds to my account but the app didn't process it. | Augmented: I attempted to make a deposit into my account, but the transaction was unsuccessful.
VAL | [receiving_money] | ACCEPT | Reason: N/A | Original: Do you support direct deposits from my employer? | Augmented: Can you accept direct deposits from my employer's payroll department?
VAL | [verify_top_up] | ACCEPT | Reason: The augmented text does not change the intent; it merely uses slightly different wording to convey the same request for verification of a top-up transaction. | Original: Help me verify the card used on a top-up. | Augmented: Can you assist me in confirming the card information used for a recent top-up transaction?
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: still need to get card pin | Augmented: still need to obtain my physical card
VAL | [transfer_not_received_by_recipient] | ACCEPT | Reason: ... | Original: When will I get my money? It's been too long. | Augmented: Why hasn't my transfer arrived yet? It's been an unacceptable delay.
VAL | [getting_spare_card] | ACCEPT | Reason: ... | Original: Can I have a spare card for this account please? | Augmented: Could you provide me with a replacement card for this account?
VAL | [transfer_not_received_by_recipient] | UNKNOWN | Reason: N/A | Original: The app isn't showing my transactions | Augmented: The app is not displaying my recent transactions
VAL | [pending_cash_withdrawal] | ACCEPT | Reason: ... | Original: I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received. | Augmented: I tried to withdraw some cash from the ATM earlier, but it didn't go through. Now, when I check the transaction, it still shows as pending. I'd appreciate it if someone could investigate this and let me know what's happening. I don't want to be charged for cash I never got.
VAL | [receiving_money] | ACCEPT | Reason: N/A | Original: I have obtained the salary in GBP, will it need to be configured? | Augmented: I've received my GBP salary, do I need to set it up?
VAL | [contactless_not_working] | ACCEPT | Reason: N/A | Original: Would reinstalling the app solve the problem? | Augmented: Is reinstalling the app a potential solution to resolve the issue?
VAL | [balance_not_updated_after_cheque_or_cash_deposit] | ACCEPT | Reason: N/A | Original: Why hasn't my account updated? | Augmented: Why hasn't my account balance been updated after I deposited a cheque or cash?
VAL | [pending_transfer] | ACCEPT | Reason: ... | Original: I have an outgoing transfer | Augmented: I have a pending outgoing transaction
VAL | [order_physical_card] | ACCEPT | Reason: ... | Original: What do I owe for a new card? | Augmented: How much will I need to pay for a physical credit card?
VAL | [get_physical_card] | ACCEPT | Reason: N/A | Original: Explain the card PIN to me. | Augmented: Can you tell me more about the physical card's PIN security feature?
VAL | [card_arrival] | ACCEPT | Reason: N/A | Original: I don't have my card after 1 week. What are my next steps? | Augmented: I haven't received my card yet, and it's been a week. What should I do now?
VAL | [balance_not_updated_after_cheque_or_cash_deposit] | ACCEPT | Reason: N/A | Original: I tried updating my balance by cheque yesterday but it doesn't seem to be working. Shouldn't that be faster? Please check my account something has gone wrong there. | Augmented: I attempted to refresh my account balance after depositing cash yesterday, but it appears to be stuck. Can you investigate why it's taking so long to reflect the update?
VAL | [getting_spare_card] | ACCEPT | Reason: ... | Original: What is the procedure for me to get more cards on my account? | Augmented: How do I obtain additional cards for my account?
VAL | [wrong_exchange_rate_for_cash_withdrawal] | ACCEPT | Reason: N/A | Original: I thought I was going to receive more currency? | Augmented: I expected a better exchange rate for my cash withdrawal.
VAL | [balance_not_updated_after_bank_transfer] | ACCEPT | Reason: ... | Original: help my money isnt showing up | Augmented: my account balance isn't reflecting the recent transfer
VAL | [getting_virtual_card] | ACCEPT | Reason: The augmented text does not change the intent; it merely rephrases the question to ask about finding the option to request a virtual card within the app. | Original: Which part of the app do I order virtual cards from? | Augmented: Where can I find the option to request a virtual card within the app?
VAL | [balance_not_updated_after_cheque_or_cash_deposit] | ACCEPT | Reason: N/A | Original: I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque. | Augmented: I'm concerned that the deposit from my recent cheque hasn't been reflected in my account balance yet, as I mailed it to you a few days ago.
VAL | [pending_card_payment] | ACCEPT | Reason: N/A | Original: I am waiting for a payment to be processed | Augmented: I am expecting a payment to be cleared
VAL | [compromised_card] | ACCEPT | Reason: N/A | Original: I froze my account, but how do I order a replacement card? | Augmented: I locked my account, but how do I get a new card issued?
VAL | [unable_to_verify_identity] | ACCEPT | Reason: N/A | Original: The app does not believe that I am myself | Augmented: The system is unable to confirm that the information provided matches your identity.
