GEN | [card_payment_not_recognised] | Orig: I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card. -> Aug: I'm concerned about unauthorized transactions on my account. Can I request a refund for the recent charges? Additionally, I'd like to temporarily suspend my card to prevent further unauthorized activity.
GEN | [pending_transfer] | Orig: I have a trasnger that is pending and wondered about it. -> Aug: I have a transfer that's currently pending and I'd like some information about it.
GEN | [card_payment_not_recognised] | Orig: I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back? -> Aug: I'd like to put a hold on my card as there are unauthorized transactions showing up on my statement. The charges have been appearing over the past couple of days. Can I get these unauthorized charges reversed and the funds returned to my account?
GEN | [card_payment_fee_charged] | Orig: How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info. -> Aug: Can you help me find out how much I have available for spending? I'm planning some significant transactions and need to know where to check for the remaining balance.
GEN | [card_arrival] | Orig: Is my new bank card on the way and is there a way to track it? -> Aug: Has my new bank card been dispatched, and can I monitor its delivery status?
GEN | [edit_personal_details] | Orig: should i contact customer support if i can't edit details -> Aug: can i reach out to customer support if i'm having trouble updating my personal information?
GEN | [balance_not_updated_after_bank_transfer] | Orig: What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good. -> Aug: When can I expect the transfer to reflect in my UK account? I recently initiated a transfer, but my balance hasn't been updated yet, and I'd like to confirm everything is in order.
GEN | [wrong_exchange_rate_for_cash_withdrawal] | Orig: My rate is not right when I used my card in a different country's money. -> Aug: The exchange rate was incorrect when I made a cash withdrawal using my card in a foreign country.
GEN | [verify_my_identity] | Orig: why do I need to show ID -> Aug: what's the purpose of verifying my identity
GEN | [passcode_forgotten] | Orig: I can't find my code -> Aug: I've misplaced my passcode
GEN | [card_arrival] | Orig: Was there a number to track that I could get? -> Aug: Is there a tracking number I can use to monitor the status of my card arrival?
GEN | [pin_blocked] | Orig: How do I take a block off my card? -> Aug: What steps can I take to remove the block on my card?
GEN | [card_arrival] | Orig: Was there a way for me to get tracking for that? -> Aug: Could you please provide me with tracking information for my card arrival?
GEN | [cash_withdrawal_charge] | Orig: Please help!  There was an extra fee when I got cash. -> Aug: Please assist me, I was charged an unexpected fee when I withdrew cash.
GEN | [card_payment_wrong_exchange_rate] | Orig: Hello, I believe there has been a mistake made on the exchange rate for my card. Could you please check the official interbank exchange rate for me? -> Aug: I think there's an error with the exchange rate applied to my card transaction. Could you verify the current interbank exchange rate for me, please?
GEN | [pending_cash_withdrawal] | Orig: Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received. -> Aug: I've noticed a pending cash withdrawal on my account that seems to be stuck. I tried to withdraw cash from an ATM earlier, but it didn't go through due to a technical issue. I'd appreciate it if you could investigate this matter and ensure I'm not charged for the attempted withdrawal that didn't actually process.
GEN | [cash_withdrawal_charge] | Orig: Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be? -> Aug: When did the fee for withdrawing cash from my account start? I've always been able to do this without incurring a charge before. What's the amount of the fee going to be?
GEN | [top_up_failed] | Orig: Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up? -> Aug: Can't seem to add funds to my card! Can someone help me resolve this issue ASAP? I need to know what's causing the problem and how to successfully top up my card.
GEN | [pending_cash_withdrawal] | Orig: Explain pending transactions. -> Aug: Describe outstanding cash withdrawal requests.
GEN | [failed_transfer] | Orig: Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance. -> Aug: I'm in the process of buying a property and am attempting to complete a payment, but an issue is arising, and I require help.
GEN | [top_up_failed] | Orig: I can't add any more money. -> Aug: I'm unable to make a successful top-up.
GEN | [pending_card_payment] | Orig: How long does it actually take for a card payment to go through? There's one stuck since a couple days already that doesn't seem to move -> Aug: How long does it typically take for a pending card payment to clear? I have one that's been pending for a few days now and it's not showing any progress.
GEN | [wrong_amount_of_cash_received] | Orig: Did a WD earlier at an ATM.  The amount showing in the App is more than I got though. -> Aug: I made a withdrawal at an ATM, but the amount reflected in the app is not what I actually received.
GEN | [pending_card_payment] | Orig: How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move -> Aug: How long does it typically take for a pending card payment to clear? I have one that's been pending for a few days now and it's not showing any progress.
GEN | [pending_top_up] | Orig: new customer and filling gas for the first time today, not working, -> Aug: New customer attempting to top up their account for the first time today, but the transaction is not processing.
GEN | [card_payment_not_recognised] | Orig: I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card. -> Aug: I'm trying to understand the recent transactions on my account. There have been some unusual charges showing up. Can I get a refund for these amounts? Additionally, I'd like to temporarily suspend my card usage.
GEN | [transfer_into_account] | Orig: My account is devoid of funds. Am I permitted to submit additional money via bank transfer? -> Aug: Can I still make a deposit into my account using a bank transfer, even though my account is currently empty?
GEN | [compromised_card] | Orig: My card was stolen and used to make several purchases. Please freeze my card so no one can use it. -> Aug: My credit card was compromised and unauthorized transactions were made. I need you to temporarily suspend my card to prevent further misuse.
GEN | [automatic_top_up] | Orig: Will the system automatically update once there is no more money left? -> Aug: Will the automatic top-up feature trigger a refill when my account balance reaches zero?
GEN | [receiving_money] | Orig: Is it possible for a friend to personally send me a payment? -> Aug: Can a friend make a personal payment on my behalf?
GEN | [pending_card_payment] | Orig: When is a payment I made with my card going to clear> -> Aug: When will the payment I made using my card be processed and cleared?
GEN | [pending_top_up] | Orig: Needed gas, been delayed for half an hour.Please fix it! -> Aug: Required urgent top-up, experiencing a 30-minute delay. Please resolve this issue as soon as possible!
GEN | [cash_withdrawal_not_recognised] | Orig: I want my card frozen right away. Money was taken out in an odd location I have never heard of. -> Aug: I need my account secured immediately. There was an unauthorized cash withdrawal made at a location I'm not familiar with.
GEN | [pending_transfer] | Orig: I have an outgoing transaction -> Aug: I have a pending transfer
GEN | [cash_withdrawal_charge] | Orig: I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud? -> Aug: I'm concerned about a recent transaction on my account that seems to be related to a cash withdrawal I made at a location outside of Nandos in Leeds. Can you help me understand what this charge is for? Is it a legitimate transaction or could it be a case of fraud?
GEN | [card_arrival] | Orig: I don't have my card in 1 week.  Should I be worried? -> Aug: I haven't received my card within a week. Should I be concerned?
VAL | [card_payment_not_recognised] | ACCEPT | Reason: N/A | Original: I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card. | Augmented: I'm concerned about unauthorized transactions on my account. Can I request a refund for the recent charges? Additionally, I'd like to temporarily suspend my card to prevent further unauthorized activity.
VAL | [pending_transfer] | ACCEPT | Reason: ... | Original: I have a trasnger that is pending and wondered about it. | Augmented: I have a transfer that's currently pending and I'd like some information about it.
VAL | [card_payment_not_recognised] | ACCEPT | Reason: N/A | Original: I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back? | Augmented: I'd like to put a hold on my card as there are unauthorized transactions showing up on my statement. The charges have been appearing over the past couple of days. Can I get these unauthorized charges reversed and the funds returned to my account?
VAL | [card_payment_fee_charged] | UNKNOWN | Reason: N/A | Original: How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info. | Augmented: Can you help me find out how much I have available for spending? I'm planning some significant transactions and need to know where to check for the remaining balance.
VAL | [card_arrival] | ACCEPT | Reason: N/A | Original: Is my new bank card on the way and is there a way to track it? | Augmented: Has my new bank card been dispatched, and can I monitor its delivery status?
VAL | [edit_personal_details] | ACCEPT | Reason: ... | Original: should i contact customer support if i can't edit details | Augmented: can i reach out to customer support if i'm having trouble updating my personal information?
VAL | [balance_not_updated_after_bank_transfer] | ACCEPT | Reason: The augmented text preserves the same banking intent of the balance not updating after a transfer and is not contradictory to the original intent. It is specific enough to belong to the target intent. | Original: What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good. | Augmented: When can I expect the transfer to reflect in my UK account? I recently initiated a transfer, but my balance hasn't been updated yet, and I'd like to confirm everything is in order.
VAL | [wrong_exchange_rate_for_cash_withdrawal] | ACCEPT | Reason: N/A | Original: My rate is not right when I used my card in a different country's money. | Augmented: The exchange rate was incorrect when I made a cash withdrawal using my card in a foreign country.
VAL | [verify_my_identity] | REVIEW | Reason: N/A | Original: why do I need to show ID | Augmented: what's the purpose of verifying my identity
VAL | [passcode_forgotten] | ACCEPT | Reason: N/A | Original: I can't find my code | Augmented: I've misplaced my passcode
VAL | [card_arrival] | ACCEPT | Reason: N/A | Original: Was there a number to track that I could get? | Augmented: Is there a tracking number I can use to monitor the status of my card arrival?
VAL | [pin_blocked] | ACCEPT | Reason: N/A | Original: How do I take a block off my card? | Augmented: What steps can I take to remove the block on my card?
VAL | [card_arrival] | ACCEPT | Reason: N/A | Original: Was there a way for me to get tracking for that? | Augmented: Could you please provide me with tracking information for my card arrival?
VAL | [cash_withdrawal_charge] | ACCEPT | Reason: ... | Original: Please help!  There was an extra fee when I got cash. | Augmented: Please assist me, I was charged an unexpected fee when I withdrew cash.
VAL | [card_payment_wrong_exchange_rate] | ACCEPT | Reason: N/A | Original: Hello, I believe there has been a mistake made on the exchange rate for my card. Could you please check the official interbank exchange rate for me? | Augmented: I think there's an error with the exchange rate applied to my card transaction. Could you verify the current interbank exchange rate for me, please?
VAL | [pending_cash_withdrawal] | ACCEPT | Reason: ... | Original: Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received. | Augmented: I've noticed a pending cash withdrawal on my account that seems to be stuck. I tried to withdraw cash from an ATM earlier, but it didn't go through due to a technical issue. I'd appreciate it if you could investigate this matter and ensure I'm not charged for the attempted withdrawal that didn't actually process.
VAL | [cash_withdrawal_charge] | ACCEPT | Reason: ... | Original: Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be? | Augmented: When did the fee for withdrawing cash from my account start? I've always been able to do this without incurring a charge before. What's the amount of the fee going to be?
VAL | [top_up_failed] | ACCEPT | Reason: ... | Original: Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up? | Augmented: Can't seem to add funds to my card! Can someone help me resolve this issue ASAP? I need to know what's causing the problem and how to successfully top up my card.
VAL | [pending_cash_withdrawal] | ACCEPT | Reason: N/A | Original: Explain pending transactions. | Augmented: Describe outstanding cash withdrawal requests.
VAL | [failed_transfer] | ACCEPT | Reason: ... | Original: Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance. | Augmented: I'm in the process of buying a property and am attempting to complete a payment, but an issue is arising, and I require help.
VAL | [top_up_failed] | ACCEPT | Reason: N/A | Original: I can't add any more money. | Augmented: I'm unable to make a successful top-up.
VAL | [pending_card_payment] | ACCEPT | Reason: The augmented text preserves the same banking intent by focusing on the duration of a pending card payment and the issue of a payment not moving forward, which is consistent with the original text. | Original: How long does it actually take for a card payment to go through? There's one stuck since a couple days already that doesn't seem to move | Augmented: How long does it typically take for a pending card payment to clear? I have one that's been pending for a few days now and it's not showing any progress.
VAL | [wrong_amount_of_cash_received] | ACCEPT | Reason: ... | Original: Did a WD earlier at an ATM.  The amount showing in the App is more than I got though. | Augmented: I made a withdrawal at an ATM, but the amount reflected in the app is not what I actually received.
VAL | [pending_card_payment] | ACCEPT | Reason: ... | Original: How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move | Augmented: How long does it typically take for a pending card payment to clear? I have one that's been pending for a few days now and it's not showing any progress.
VAL | [pending_top_up] | ACCEPT | Reason: N/A | Original: new customer and filling gas for the first time today, not working, | Augmented: New customer attempting to top up their account for the first time today, but the transaction is not processing.
VAL | [card_payment_not_recognised] | REVIEW | Reason: N/A | Original: I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card. | Augmented: I'm trying to understand the recent transactions on my account. There have been some unusual charges showing up. Can I get a refund for these amounts? Additionally, I'd like to temporarily suspend my card usage.
VAL | [transfer_into_account] | ACCEPT | Reason: ... | Original: My account is devoid of funds. Am I permitted to submit additional money via bank transfer? | Augmented: Can I still make a deposit into my account using a bank transfer, even though my account is currently empty?
VAL | [compromised_card] | ACCEPT | Reason: N/A | Original: My card was stolen and used to make several purchases. Please freeze my card so no one can use it. | Augmented: My credit card was compromised and unauthorized transactions were made. I need you to temporarily suspend my card to prevent further misuse.
VAL | [automatic_top_up] | ACCEPT | Reason: N/A | Original: Will the system automatically update once there is no more money left? | Augmented: Will the automatic top-up feature trigger a refill when my account balance reaches zero?
VAL | [receiving_money] | ACCEPT | Reason: N/A | Original: Is it possible for a friend to personally send me a payment? | Augmented: Can a friend make a personal payment on my behalf?
VAL | [pending_card_payment] | ACCEPT | Reason: ... | Original: When is a payment I made with my card going to clear> | Augmented: When will the payment I made using my card be processed and cleared?
VAL | [pending_top_up] | ACCEPT | Reason: N/A | Original: Needed gas, been delayed for half an hour.Please fix it! | Augmented: Required urgent top-up, experiencing a 30-minute delay. Please resolve this issue as soon as possible!
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: I want my card frozen right away. Money was taken out in an odd location I have never heard of. | Augmented: I need my account secured immediately. There was an unauthorized cash withdrawal made at a location I'm not familiar with.
