GEN | [cash_withdrawal_not_recognised] | Orig: It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money. -> Aug: It's an emergency. Please cancel my card immediately. Someone in a distant location has made an unauthorized cash withdrawal using my card, and I didn't make the transaction myself.
GEN | [lost_or_stolen_card] | Orig: Has there been any activity on my card today? -> Aug: Has there been any recent use or transactions on my card?
GEN | [reverted_card_payment?] | Orig: I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening? -> Aug: I'm concerned about a recent transaction - I made a purchase with my card a few weeks ago, but the same amount is now appearing in my account. I'm not sure what's going on, but I'd appreciate it if you could help me understand why I'm seeing this unexpected deposit.
GEN | [wrong_amount_of_cash_received] | Orig: Help, your app is showing a larger WD than I actually did earlier at an ATM. -> Aug: The app is displaying a higher withdrawal amount than what I physically deposited at the ATM.
GEN | [cash_withdrawal_not_recognised] | Orig: I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank? -> Aug: I'm experiencing an issue with a cash withdrawal that's not being recognized. I'm concerned about unauthorized activity on my account from a location I've never visited. Could you please place a temporary hold on my account until I can visit the bank in person?
GEN | [top_up_reverted] | Orig: My top-up was cancelled and I am writing to ask if I need to complete the 3D Secure authentication section before I submit it. -> Aug: My top-up reversal was processed and I would like to confirm if I still need to complete the 3D Secure authentication process before resubmitting the request.
GEN | [top_up_failed] | Orig: My credit card did not go through. Can you see if it has insufficient funds? -> Aug: My payment attempt was unsuccessful. Could you check if my credit card has sufficient funds?
GEN | [cash_withdrawal_not_recognised] | Orig: Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast. -> Aug: Hi, I need immediate assistance. Someone has made an unauthorized cash withdrawal using my card in a distant location, and I didn't authorize it. Please, can you freeze my card as soon as possible?
GEN | [cash_withdrawal_not_recognised] | Orig: Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money. -> Aug: Hi, I urgently need your assistance. I've misplaced my wallet and noticed an unauthorized cash withdrawal. I'm worried about losing more money if this issue isn't resolved promptly.
GEN | [verify_source_of_funds] | Orig: how do i track the moeney -> Aug: Can you please clarify how I can confirm the origin of the funds?
GEN | [disposable_card_limits] | Orig: On my disposable card, is there a transaction limit? -> Aug: Can I know the spending limit on my disposable card?
GEN | [cash_withdrawal_charge] | Orig: Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank! -> Aug: Are there any fees associated with making cash withdrawals from your account? I'm surprised to find that I'm being charged for accessing my own funds, whereas my previous bank didn't impose such a charge.
GEN | [automatic_top_up] | Orig: How do I get refills to my card when I'm traveling? -> Aug: How can I arrange for automatic top-ups to my card while I'm abroad?
GEN | [card_not_working] | Orig: Is my card frozen? -> Aug: Is my credit card not functioning properly?
GEN | [reverted_card_payment?] | Orig: Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later. -> Aug: Can you help me understand why my online transactions are being declined, even though my card payment is initially accepted, only to be reversed later?
GEN | [cash_withdrawal_charge] | Orig: How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month. -> Aug: What's the maximum amount I can withdraw without incurring a fee, and how do I know if I've reached that limit?
GEN | [lost_or_stolen_card] | Orig: Can you send me a new card and block my current one. I'm in Spain and my wallet was stolen. -> Aug: Can you replace my card and cancel my current one, as it was stolen while I was in Spain and I'm now without a wallet?
GEN | [direct_debit_payment_not_recognised] | Orig: Unusual direct deposit -> Aug: Unidentified direct debit payment
GEN | [top_up_by_cash_or_cheque] | Orig: Will a cheque suffice? -> Aug: Can I use a cheque to make a payment?
GEN | [declined_card_payment] | Orig: I couldn't pay with card in a shop -> Aug: The payment using my card was not accepted in the store.
GEN | [get_physical_card] | Orig: Is the PIN sent in another message? -> Aug: Can I receive the physical card separately?
GEN | [wrong_amount_of_cash_received] | Orig: how come when i asked for 100 it only gave me 20.00 in the app -> Aug: I was expecting to receive the full amount of $100, but instead, I only got $20.
GEN | [pending_top_up] | Orig: Even though I added money ey to the card, I couldn't use it -> Aug: Despite depositing funds onto the card, I'm still unable to make a transaction.
GEN | [passcode_forgotten] | Orig: I can't log in with this passocde -> Aug: I'm having trouble accessing my account because I've forgotten my passcode.
GEN | [cash_withdrawal_not_recognised] | Orig: Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP! -> Aug: I've misplaced my card, but I'm certain I still have it. However, someone has made a £500 cash withdrawal, and I urgently need assistance!
GEN | [transfer_not_received_by_recipient] | Orig: wheres my money receipt -> Aug: I haven't received the transfer yet.
GEN | [reverted_card_payment?] | Orig: What happens if a merchant doesn't accept  you payment? -> Aug: What happens if a payment to a merchant is declined or reversed?
GEN | [pending_transfer] | Orig: I have an outgoing transaction -> Aug: I have a pending transfer
GEN | [direct_debit_payment_not_recognised] | Orig: I didn't set up the direct debit I have -> Aug: We couldn't find a direct debit payment arrangement in your account.
GEN | [reverted_card_payment?] | Orig: Was my transaction reverted with my card? -> Aug: Did my card payment get reversed?
GEN | [card_delivery_estimate] | Orig: Can I get my card fast tracked? -> Aug: Can I expedite the delivery of my card?
GEN | [beneficiary_not_allowed] | Orig: I'm trying to purchase crypto via the app. I haven't been able to get it to go through. Am I doing something wrong? -> Aug: I'm having trouble completing a crypto purchase through the app. Can you help me figure out what's preventing it from processing?
GEN | [wrong_exchange_rate_for_cash_withdrawal] | Orig: My rate is not right when I used my card in a different country's money. -> Aug: The exchange rate was incorrect when I made a cash withdrawal using my card in a foreign country.
GEN | [get_physical_card] | Orig: Does the PIN come under separate cover? -> Aug: Is the PIN card separate from the physical card?
GEN | [pending_cash_withdrawal] | Orig: Explain pending transactions. -> Aug: Describe outstanding cash withdrawal requests.
GEN | [transfer_timing] | Orig: When can I use money sent to my account? -> Aug: When can I access funds transferred to my account?
GEN | [top_up_by_cash_or_cheque] | Orig: Can I purchase with cash or cheque? -> Aug: May I pay using cash or by cheque?
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money. | Augmented: It's an emergency. Please cancel my card immediately. Someone in a distant location has made an unauthorized cash withdrawal using my card, and I didn't make the transaction myself.
VAL | [lost_or_stolen_card] | ACCEPT | Reason: N/A | Original: Has there been any activity on my card today? | Augmented: Has there been any recent use or transactions on my card?
VAL | [reverted_card_payment?] | ACCEPT | Reason: The augmented text maintains the core issue of an unexpected deposit from a previous card transaction, which is consistent with the original intent. The user is asking for clarification on why they are seeing this unexpected deposit. | Original: I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening? | Augmented: I'm concerned about a recent transaction - I made a purchase with my card a few weeks ago, but the same amount is now appearing in my account. I'm not sure what's going on, but I'd appreciate it if you could help me understand why I'm seeing this unexpected deposit.
VAL | [wrong_amount_of_cash_received] | ACCEPT | Reason: N/A | Original: Help, your app is showing a larger WD than I actually did earlier at an ATM. | Augmented: The app is displaying a higher withdrawal amount than what I physically deposited at the ATM.
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank? | Augmented: I'm experiencing an issue with a cash withdrawal that's not being recognized. I'm concerned about unauthorized activity on my account from a location I've never visited. Could you please place a temporary hold on my account until I can visit the bank in person?
VAL | [top_up_reverted] | ACCEPT | Reason: N/A | Original: My top-up was cancelled and I am writing to ask if I need to complete the 3D Secure authentication section before I submit it. | Augmented: My top-up reversal was processed and I would like to confirm if I still need to complete the 3D Secure authentication process before resubmitting the request.
VAL | [top_up_failed] | ACCEPT | Reason: N/A | Original: My credit card did not go through. Can you see if it has insufficient funds? | Augmented: My payment attempt was unsuccessful. Could you check if my credit card has sufficient funds?
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast. | Augmented: Hi, I need immediate assistance. Someone has made an unauthorized cash withdrawal using my card in a distant location, and I didn't authorize it. Please, can you freeze my card as soon as possible?
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money. | Augmented: Hi, I urgently need your assistance. I've misplaced my wallet and noticed an unauthorized cash withdrawal. I'm worried about losing more money if this issue isn't resolved promptly.
VAL | [verify_source_of_funds] | ACCEPT | Reason: N/A | Original: how do i track the moeney | Augmented: Can you please clarify how I can confirm the origin of the funds?
VAL | [disposable_card_limits] | ACCEPT | Reason: ... | Original: On my disposable card, is there a transaction limit? | Augmented: Can I know the spending limit on my disposable card?
VAL | [cash_withdrawal_charge] | ACCEPT | Reason: ... | Original: Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank! | Augmented: Are there any fees associated with making cash withdrawals from your account? I'm surprised to find that I'm being charged for accessing my own funds, whereas my previous bank didn't impose such a charge.
VAL | [automatic_top_up] | ACCEPT | Reason: ... | Original: How do I get refills to my card when I'm traveling? | Augmented: How can I arrange for automatic top-ups to my card while I'm abroad?
VAL | [card_not_working] | ACCEPT | Reason: N/A | Original: Is my card frozen? | Augmented: Is my credit card not functioning properly?
VAL | [reverted_card_payment?] | ACCEPT | Reason: ... | Original: Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later. | Augmented: Can you help me understand why my online transactions are being declined, even though my card payment is initially accepted, only to be reversed later?
VAL | [cash_withdrawal_charge] | ACCEPT | Reason: N/A | Original: How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month. | Augmented: What's the maximum amount I can withdraw without incurring a fee, and how do I know if I've reached that limit?
VAL | [lost_or_stolen_card] | ACCEPT | Reason: The augmented text preserves the same banking intent of needing a new card and blocking the current one due to theft. It does not introduce any contradictory information or unsupported details. | Original: Can you send me a new card and block my current one. I'm in Spain and my wallet was stolen. | Augmented: Can you replace my card and cancel my current one, as it was stolen while I was in Spain and I'm now without a wallet?
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: Unusual direct deposit | Augmented: Unidentified direct debit payment
VAL | [top_up_by_cash_or_cheque] | ACCEPT | Reason: Both texts are asking about the acceptability of using a cheque for a payment, which aligns with the target intent of topping up by cash or cheque. | Original: Will a cheque suffice? | Augmented: Can I use a cheque to make a payment?
VAL | [declined_card_payment] | ACCEPT | Reason: ... | Original: I couldn't pay with card in a shop | Augmented: The payment using my card was not accepted in the store.
VAL | [get_physical_card] | UNKNOWN | Reason: N/A | Original: Is the PIN sent in another message? | Augmented: Can I receive the physical card separately?
VAL | [wrong_amount_of_cash_received] | ACCEPT | Reason: ... | Original: how come when i asked for 100 it only gave me 20.00 in the app | Augmented: I was expecting to receive the full amount of $100, but instead, I only got $20.
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: Even though I added money ey to the card, I couldn't use it | Augmented: Despite depositing funds onto the card, I'm still unable to make a transaction.
VAL | [passcode_forgotten] | ACCEPT | Reason: N/A | Original: I can't log in with this passocde | Augmented: I'm having trouble accessing my account because I've forgotten my passcode.
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP! | Augmented: I've misplaced my card, but I'm certain I still have it. However, someone has made a £500 cash withdrawal, and I urgently need assistance!
VAL | [transfer_not_received_by_recipient] | ACCEPT | Reason: N/A | Original: wheres my money receipt | Augmented: I haven't received the transfer yet.
VAL | [reverted_card_payment?] | REVIEW | Reason: N/A | Original: What happens if a merchant doesn't accept  you payment? | Augmented: What happens if a payment to a merchant is declined or reversed?
VAL | [pending_transfer] | ACCEPT | Reason: N/A | Original: I have an outgoing transaction | Augmented: I have a pending transfer
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: I didn't set up the direct debit I have | Augmented: We couldn't find a direct debit payment arrangement in your account.
VAL | [reverted_card_payment?] | ACCEPT | Reason: N/A | Original: Was my transaction reverted with my card? | Augmented: Did my card payment get reversed?
VAL | [card_delivery_estimate] | ACCEPT | Reason: N/A | Original: Can I get my card fast tracked? | Augmented: Can I expedite the delivery of my card?
VAL | [beneficiary_not_allowed] | ACCEPT | Reason: N/A | Original: I'm trying to purchase crypto via the app. I haven't been able to get it to go through. Am I doing something wrong? | Augmented: I'm having trouble completing a crypto purchase through the app. Can you help me figure out what's preventing it from processing?
