GEN | [terminate_account] | Orig: i'm not satisfied with the services and no longer want to be a customer -> Aug: I'm unhappy with the services and would like to discontinue my account.
GEN | [cancel_transfer] | Orig: I used the wrong account. -> Aug: I mistakenly selected the wrong account.
GEN | [direct_debit_payment_not_recognised] | Orig: If I found an error in my account for a transaction I didn't make, how long to I have to dispute it? -> Aug: We've noticed a direct debit payment that doesn't match your account records. Can you please let us know how long you'd like to dispute this transaction?
GEN | [cash_withdrawal_not_recognised] | Orig: i didnt put that money in my account -> Aug: i didn't deposit that amount into my account
GEN | [reverted_card_payment?] | Orig: I tried to buy something online but my funds were transferred back to my account. What is happening? -> Aug: Why did the payment I made online get reversed and credited back to my account?
GEN | [topping_up_by_card] | Orig: I cannot tell what my top up currently is. -> Aug: I'm not sure what my card balance is after the recent top-up.
GEN | [reverted_card_payment?] | Orig: I purchased something and already received it, why hasn't the money taken out? -> Aug: I made a purchase and got the item, but the payment hasn't been deducted from my account yet?
GEN | [top_up_reverted] | Orig: My money disappeared! Please help?? -> Aug: My funds vanished! Can you assist me with this issue?
GEN | [transfer_not_received_by_recipient] | Orig: My cash transaction isn't showing on my receipt -> Aug: The cash transfer I initiated hasn't been reflected on the recipient's end.
GEN | [compromised_card] | Orig: Should I order a new card before I freeze my original one? -> Aug: Should I request a replacement card before securing my compromised card?
GEN | [edit_personal_details] | Orig: My address is incorrect on my file. -> Aug: My personal details, specifically my address, are inaccurate in your records.
GEN | [pending_top_up] | Orig: Why is  my  top  up for  my  new account  not  instant -> Aug: Why is my pending top-up for my new account not processed immediately?
GEN | [card_payment_not_recognised] | Orig: I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?! -> Aug: I'm experiencing some issues with my account and I'd like some assistance. I've noticed some charges that I don't recognize, and I'm worried that my card is being used without my permission. Could you please look into this and either reverse the transactions or temporarily suspend my card to prevent further unauthorized charges?
GEN | [getting_spare_card] | Orig: I would like to use one of my cards for a family member. Is that allowed? -> Aug: I'd like to assign a spare card to a family member. Can I do that?
GEN | [wrong_exchange_rate_for_cash_withdrawal] | Orig: I thought I was going to receive more currency? -> Aug: I expected a better exchange rate for my cash withdrawal.
GEN | [activate_my_card] | Orig: I tried activating my plug-in and it didn't piece of work -> Aug: I attempted to activate my card, but it didn't function properly
GEN | [pending_top_up] | Orig: how long does it take to reflect in my balance a top up -> Aug: when can I expect the top-up amount to be credited to my account balance?
GEN | [card_linking] | Orig: May I reactivate my card? I previously reported it lost, but have now found it safe and sound. -> Aug: Can I reissue my card? I previously reported it lost, but I've since located it and would like to reactivate it.
GEN | [unable_to_verify_identity] | Orig: I am not recognized by the app. -> Aug: We're having trouble verifying your identity through our system.
GEN | [top_up_reverted] | Orig: I need to know what's going on. I was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account. -> Aug: I'm confused about the status of my account. I thought I had successfully topped up my account using cryptocurrency, but it appears the transaction was reversed, and the funds have been deducted from my account without my consent.
GEN | [pending_top_up] | Orig: I topped up and went to buy something, but it says that my funds are pending. Is there a way to quicken this process? -> Aug: I made a top-up and tried to make a purchase, but it's showing that my funds are still pending. Can you help me expedite this process?
GEN | [direct_debit_payment_not_recognised] | Orig: Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late. -> Aug: We've noticed an unusual direct debit payment on your account that doesn't seem to match any of your authorized transactions. I'm concerned it might have been an unauthorized transaction. Can you please let us know if you'd like to dispute this payment, as it's already been processed?
GEN | [compromised_card] | Orig: What can I do if my card details where stolen from my car? I think they used my card to buy gas. -> Aug: What can I do if my card information was stolen from my vehicle? I suspect someone used my card to make a purchase, possibly for gas.
GEN | [pending_top_up] | Orig: My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work? -> Aug: Why is my top-up still pending? Can you give me an estimate of how long it will take to process? I'm in a bit of a tight spot and need the funds as soon as possible, specifically for an essential coffee purchase.
GEN | [reverted_card_payment?] | Orig: I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly. -> Aug: I'm concerned about a payment I made that was initially deducted from my account, but then reversed. The seller has informed me that they didn't receive the payment. Can you look into this and resolve the issue as soon as possible?
GEN | [getting_spare_card] | Orig: My daughter need a card from this account. Is that possible? -> Aug: Can I request a replacement card for my daughter's account?
GEN | [transaction_charged_twice] | Orig: I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back. -> Aug: I've found that I've been charged twice for a few transactions recently. Could you please investigate and reverse the duplicate charges?
GEN | [transfer_not_received_by_recipient] | Orig: The app isn't showing my transactions -> Aug: The app is not displaying my recent transactions
GEN | [order_physical_card] | Orig: I need an actual card that I can hold in my hand, how do I do that? -> Aug: I'd like to request a physical card that I can physically possess, how can I go about ordering one?
GEN | [pending_top_up] | Orig: Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour. -> Aug: Could you expedite the processing of my pending top-up? I'm in urgent need of the funds and it's been pending for a while now.
GEN | [card_payment_wrong_exchange_rate] | Orig: Why was the exchange wrong for the item I purchased? -> Aug: The rate used for the foreign currency conversion was incorrect, resulting in an unexpected amount being charged to my card.
GEN | [cancel_transfer] | Orig: Hi , I just came to know I made the wrong transaction  yesterday. Would  you please make it correct?I need it by tomorrow. -> Aug: I'd like to correct a mistake I made with a recent transaction. Could you please reverse the transfer? I need it resolved by tomorrow.
GEN | [card_payment_wrong_exchange_rate] | Orig: My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened? -> Aug: My client was exchanging their Russian rubles for UK pounds, but the amount they were charged was significantly higher than expected due to an incorrect exchange rate.
GEN | [card_payment_not_recognised] | Orig: Is there any way to know how the transaction got on my account? -> Aug: Can you help me understand how the payment was processed on my account?
GEN | [getting_virtual_card] | Orig: I need to make a purchase online, where is my virtual card? -> Aug: I'm trying to make an online purchase and I'm looking for my virtual card, can you help me locate it?
VAL | [terminate_account] | ACCEPT | Reason: ... | Original: i'm not satisfied with the services and no longer want to be a customer | Augmented: I'm unhappy with the services and would like to discontinue my account.
VAL | [cancel_transfer] | ACCEPT | Reason: N/A | Original: I used the wrong account. | Augmented: I mistakenly selected the wrong account.
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: If I found an error in my account for a transaction I didn't make, how long to I have to dispute it? | Augmented: We've noticed a direct debit payment that doesn't match your account records. Can you please let us know how long you'd like to dispute this transaction?
VAL | [cash_withdrawal_not_recognised] | ACCEPT | Reason: N/A | Original: i didnt put that money in my account | Augmented: i didn't deposit that amount into my account
VAL | [reverted_card_payment?] | ACCEPT | Reason: ... | Original: I tried to buy something online but my funds were transferred back to my account. What is happening? | Augmented: Why did the payment I made online get reversed and credited back to my account?
VAL | [topping_up_by_card] | UNKNOWN | Reason: N/A | Original: I cannot tell what my top up currently is. | Augmented: I'm not sure what my card balance is after the recent top-up.
VAL | [reverted_card_payment?] | ACCEPT | Reason: ... | Original: I purchased something and already received it, why hasn't the money taken out? | Augmented: I made a purchase and got the item, but the payment hasn't been deducted from my account yet?
VAL | [top_up_reverted] | ACCEPT | Reason: N/A | Original: My money disappeared! Please help?? | Augmented: My funds vanished! Can you assist me with this issue?
VAL | [transfer_not_received_by_recipient] | ACCEPT | Reason: N/A | Original: My cash transaction isn't showing on my receipt | Augmented: The cash transfer I initiated hasn't been reflected on the recipient's end.
VAL | [compromised_card] | ACCEPT | Reason: N/A | Original: Should I order a new card before I freeze my original one? | Augmented: Should I request a replacement card before securing my compromised card?
VAL | [edit_personal_details] | ACCEPT | Reason: The augmented text maintains the intent of correcting an error in personal details, specifically the address. | Original: My address is incorrect on my file. | Augmented: My personal details, specifically my address, are inaccurate in your records.
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: Why is  my  top  up for  my  new account  not  instant | Augmented: Why is my pending top-up for my new account not processed immediately?
VAL | [card_payment_not_recognised] | ACCEPT | Reason: The augmented text maintains the core issue of unrecognized transactions and the need for assistance, which is consistent with the original intent. It does not change the intent, add unsupported information, or become ambiguous. | Original: I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?! | Augmented: I'm experiencing some issues with my account and I'd like some assistance. I've noticed some charges that I don't recognize, and I'm worried that my card is being used without my permission. Could you please look into this and either reverse the transactions or temporarily suspend my card to prevent further unauthorized charges?
VAL | [getting_spare_card] | ACCEPT | Reason: N/A | Original: I would like to use one of my cards for a family member. Is that allowed? | Augmented: I'd like to assign a spare card to a family member. Can I do that?
VAL | [wrong_exchange_rate_for_cash_withdrawal] | ACCEPT | Reason: N/A | Original: I thought I was going to receive more currency? | Augmented: I expected a better exchange rate for my cash withdrawal.
VAL | [activate_my_card] | ACCEPT | Reason: N/A | Original: I tried activating my plug-in and it didn't piece of work | Augmented: I attempted to activate my card, but it didn't function properly
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: how long does it take to reflect in my balance a top up | Augmented: when can I expect the top-up amount to be credited to my account balance?
VAL | [card_linking] | UNKNOWN | Reason: N/A | Original: May I reactivate my card? I previously reported it lost, but have now found it safe and sound. | Augmented: Can I reissue my card? I previously reported it lost, but I've since located it and would like to reactivate it.
VAL | [unable_to_verify_identity] | ACCEPT | Reason: N/A | Original: I am not recognized by the app. | Augmented: We're having trouble verifying your identity through our system.
VAL | [top_up_reverted] | ACCEPT | Reason: The augmented text preserves the same banking intent of a top-up being reversed and the funds being deducted from the account. It does not add any unsupported information or change the original intent. | Original: I need to know what's going on. I was under the impression you offered cryto top up which doesn't seem to be working and money has just vanished from my account. | Augmented: I'm confused about the status of my account. I thought I had successfully topped up my account using cryptocurrency, but it appears the transaction was reversed, and the funds have been deducted from my account without my consent.
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: I topped up and went to buy something, but it says that my funds are pending. Is there a way to quicken this process? | Augmented: I made a top-up and tried to make a purchase, but it's showing that my funds are still pending. Can you help me expedite this process?
VAL | [direct_debit_payment_not_recognised] | ACCEPT | Reason: N/A | Original: Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late. | Augmented: We've noticed an unusual direct debit payment on your account that doesn't seem to match any of your authorized transactions. I'm concerned it might have been an unauthorized transaction. Can you please let us know if you'd like to dispute this payment, as it's already been processed?
VAL | [compromised_card] | ACCEPT | Reason: N/A | Original: What can I do if my card details where stolen from my car? I think they used my card to buy gas. | Augmented: What can I do if my card information was stolen from my vehicle? I suspect someone used my card to make a purchase, possibly for gas.
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work? | Augmented: Why is my top-up still pending? Can you give me an estimate of how long it will take to process? I'm in a bit of a tight spot and need the funds as soon as possible, specifically for an essential coffee purchase.
VAL | [reverted_card_payment?] | ACCEPT | Reason: N/A | Original: I was just contacted by a seller that let me know they didn't get my money even though I'm very sure it was removed from my account. Now it's back in my account. Get this resolved quickly. | Augmented: I'm concerned about a payment I made that was initially deducted from my account, but then reversed. The seller has informed me that they didn't receive the payment. Can you look into this and resolve the issue as soon as possible?
VAL | [getting_spare_card] | ACCEPT | Reason: N/A | Original: My daughter need a card from this account. Is that possible? | Augmented: Can I request a replacement card for my daughter's account?
VAL | [transaction_charged_twice] | ACCEPT | Reason: ... | Original: I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back. | Augmented: I've found that I've been charged twice for a few transactions recently. Could you please investigate and reverse the duplicate charges?
VAL | [transfer_not_received_by_recipient] | UNKNOWN | Reason: N/A | Original: The app isn't showing my transactions | Augmented: The app is not displaying my recent transactions
VAL | [order_physical_card] | ACCEPT | Reason: ... | Original: I need an actual card that I can hold in my hand, how do I do that? | Augmented: I'd like to request a physical card that I can physically possess, how can I go about ordering one?
VAL | [pending_top_up] | ACCEPT | Reason: ... | Original: Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour. | Augmented: Could you expedite the processing of my pending top-up? I'm in urgent need of the funds and it's been pending for a while now.
